,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,claim,text,organization,lang_name,rating_label,rating_value,entity_strings,entities,nr_entities,num_words,probable_lang
1923,3996,41368,2541,http://data.gesis.org/claimskg/creative_work/21f75e91-76ab-54f6-b767-294fabfd142b,A video shows an animal chip scanner detecting a microchip where a woman was vaccinated.,politifact,English,False,1,,,0.0,15,en
1929,4002,13116,1768,http://data.gesis.org/claimskg/creative_work/c2c00516-dbd2-5f8c-9559-91f001ae59ed,WHO offers home-based jobs during pandemic,factcheck_afp,English,FALSE,1,,,0.0,6,en
1937,4010,41398,2571,http://data.gesis.org/claimskg/creative_work/c876beca-72f2-50cb-8c2d-fbb4b26bfc4b,Says drinking a bleach solution will prevent you from getting the coronavirus.,politifact,English,False,1,,,0.0,12,en
1950,4023,41336,2509,http://data.gesis.org/claimskg/creative_work/68130c01-0520-5f40-9b16-abe2bb7c1502,"I've always known this is a real, this is a pandemic. I've felt it was a pandemic long before it was called a pandemic.",politifact,English,False,1,,,0.0,24,en
1965,4038,40649,1822,http://data.gesis.org/claimskg/creative_work/f4cc2bf4-3b87-5628-9f03-1dbb9cb6a3b7,"It's illegal for a college, public school or employer to mandate the vaccine because it was authorized for emergency use.",politifact,English,False,1,,,0.0,20,en
1987,4060,13438,2090,http://data.gesis.org/claimskg/creative_work/830544f5-aa5f-5225-a97d-684c87f20903,Dr Susan Vosloo Bitchute Covid-19 vaccination misinformation,factcheck_afp,English,FALSE,1,,,0.0,7,en
1993,4066,40759,1932,http://data.gesis.org/claimskg/creative_work/0e8fc90f-5385-533d-a83b-5ccd72d4a93f,Australian military being trained to **force vaccinate** in door-to-door attacks.,politifact,English,False,1,,,0.0,10,en
2007,4081,13316,1968,http://data.gesis.org/claimskg/creative_work/3a1703da-f455-5c86-85dd-e5d3f10411b9,Consuming silver particles kills novel coronavirus,factcheck_afp,English,FALSE,1,,,0.0,6,en
2008,4082,40751,1924,http://data.gesis.org/claimskg/creative_work/6d7a2692-34eb-5553-9a92-b833fa7e6400,Says a pandemic occurs exactly every 100 years.,politifact,English,False,1,,,0.0,8,en
2012,4086,40771,1944,http://data.gesis.org/claimskg/creative_work/693a160e-a301-55c0-9df1-0eabefbc8e2a,Millions have died from COVID injections.,politifact,English,False,1,,,0.0,6,en
2016,4090,40784,1957,http://data.gesis.org/claimskg/creative_work/aee18119-e6d1-544a-b99c-66ed1fe99655,"Our doctors get more money if somebody dies from COVID. ... So what they do is they say, ‘I'm sorry, but, you know, everybody dies of COVID.’",politifact,English,False,1,,,0.0,27,en
2021,4095,40822,1995,http://data.gesis.org/claimskg/creative_work/66f45f7b-a283-54dc-9894-2eab2e001bbc,MRNA vaccines are being injected into our food supply.,politifact,English,False,1,,,0.0,9,en
2024,4098,40841,2014,http://data.gesis.org/claimskg/creative_work/b655e4a9-451b-5902-bc45-d8373bba5494,The government has released their initial plans to force a vaccine on everyone.,politifact,English,False,1,,,0.0,13,en
2093,4169,42339,3512,http://data.gesis.org/claimskg/creative_work/73ffc812-47ef-5e65-ba6b-63e64df26531,Europe COMPLETELY BANS the Moderna vaccine for young people.,politifact,English,False,1,,,0.0,9,en
2095,4171,42017,3190,http://data.gesis.org/claimskg/creative_work/3d86588f-9b2d-5e13-aa0f-63c854a9d88d,Biden orders VA to withhold benefits from unvaccinated veterans.,politifact,English,False,1,,,0.0,9,en
2107,4183,41707,2880,http://data.gesis.org/claimskg/creative_work/70a0b2bf-4617-5878-8b9f-f2ee947fffaa,"Military COVID infected: 118,984. Military COVID deaths: 6,114.",politifact,English,False,1,,,0.0,8,en
2108,4184,12981,1633,http://data.gesis.org/claimskg/creative_work/9205a351-0e60-5b14-96b3-0d9e3c218339,Video of burning Italian military barracks containing vaccines,factcheck_afp,English,FALSE,1,,,0.0,8,en
2110,4186,41737,2910,http://data.gesis.org/claimskg/creative_work/d2380a23-507c-5829-aadc-d0024c0f1f9a,There is a 0.05% chance of dying from COVID.,politifact,English,False,1,,,0.0,9,en
2111,4187,13003,1655,http://data.gesis.org/claimskg/creative_work/2fec5b44-7035-5011-856f-799613ea4f23,Indian newspaper runs advert for vaccinated groom,factcheck_afp,English,FALSE,1,,,0.0,7,en
2122,4199,41546,2719,http://data.gesis.org/claimskg/creative_work/86f106f6-036e-52a8-b897-dfe1635a95df,Coronavirus — 22. Clintons — 39.,politifact,English,False,1,,,0.0,6,en
2126,4203,13032,1684,http://data.gesis.org/claimskg/creative_work/6c407e1e-2224-54a5-bf28-40be2279830c,DOH said PHL govt not accountable for Covid booster side effects,factcheck_afp,English,FALSE,1,,,0.0,11,en
2135,4214,41931,3104,http://data.gesis.org/claimskg/creative_work/ddc109cd-24a3-5624-94d2-b822b9fa3f2b,Nobody is found dead of corona in their homes.. They all die at the hospital.,politifact,English,False,1,,,0.0,15,en
2164,4244,13482,2134,http://data.gesis.org/claimskg/creative_work/256e3fb6-ef11-513f-8d86-47a54154aa21,"Message checking person's 'vaccine status', advises vaccinations to be mandatory",factcheck_afp,English,FALSE,1,,,0.0,10,en
2180,4260,13962,2614,http://data.gesis.org/claimskg/creative_work/909c42db-2aaa-552d-b443-c798a8ceda19,Study finds natural immunity provides better Covid protection than vaccines,factcheck_afp,English,FALSE,1,,,0.0,10,en
2193,4273,13969,2621,http://data.gesis.org/claimskg/creative_work/2e6e2fd5-f56d-50fa-9918-38804805c1c8,Macron's direct comments ordering the unvaccinated to stay at home,factcheck_afp,English,FALSE,1,,,0.0,10,en
2199,4281,39541,714,http://data.gesis.org/claimskg/creative_work/636c1023-ee7b-510b-9306-f570f7ff54fe,An audio message lists five ways people can prevent the novel coronavirus.,politifact,English,False,1,,,0.0,12,en
2201,4283,39546,719,http://data.gesis.org/claimskg/creative_work/fcfca090-be05-5684-a2e1-deeee8ab6a9d,Slices of lemon in a cup of hot water can save your life. The hot lemon can kill the proliferation of the novel coronavirus.,politifact,English,False,1,,,0.0,24,en
2218,4300,13905,2557,http://data.gesis.org/claimskg/creative_work/920a030a-48af-5efd-bf08-1f328acb04b6,Coronavirus already existed because vaccine for animal coronavirus exists,factcheck_afp,English,FALSE,1,,,0.0,9,en
2219,4301,39473,646,http://data.gesis.org/claimskg/creative_work/d1692f04-7208-56ee-97f6-85a51de8a4af,"Vaccine makers are shipping lots of jabs with varying ingredients, potency & EVEN placebo lots.",politifact,English,False,1,,,0.0,15,en
2227,4309,13887,2539,http://data.gesis.org/claimskg/creative_work/645c2165-776c-55b3-9893-227cdd4178e0,Johns Hopkins is the source of a list of points on the novel coronavirus,factcheck_afp,English,FALSE,1,,,0.0,14,en
2230,4312,39496,669,http://data.gesis.org/claimskg/creative_work/442dfcae-8638-5a49-871f-5d7295448a71,"If I don’t take the vaccine, I’m at risk for covid. If I do take the vaccine, I’m still at risk for covid PLUS I’m at risk for permanent vaccine side effects. Therefore I’m reducing my risk by not taking the vaccine. That’s the real science.",politifact,English,False,1,,,0.0,46,en
2236,4318,38941,114,http://data.gesis.org/claimskg/creative_work/dc4b2413-b019-5099-b3e5-ef858873761d,Says The Simpsons predicted the coronavirus.,politifact,English,False,1,,,0.0,6,en
2254,4337,14185,2837,http://data.gesis.org/claimskg/creative_work/cc4ccbc9-8559-5e48-85bc-3467087667c8,Bathing in hot water can prevent novel coronavirus,factcheck_afp,English,FALSE,1,,,0.0,8,en
2269,4352,39137,310,http://data.gesis.org/claimskg/creative_work/ecc24e91-fc48-59c7-93d9-4052f4601ae6,Assembly Republicans have come to the table and were part of give and take compromise on a coronavirus bill.,politifact,English,False,1,,,0.0,19,en
2273,4356,14054,2706,http://data.gesis.org/claimskg/creative_work/749975c6-bbd7-5639-b4d9-78a16a6845cd,herb cure coronavirus,factcheck_afp,English,OTHER,-1,,,0.0,3,en
2277,4360,39183,356,http://data.gesis.org/claimskg/creative_work/25e80d29-be91-52fa-89a9-e9a67033ba62,The number of coronavirus deaths is almost nothing.,politifact,English,False,1,,,0.0,8,en
2280,4363,39219,392,http://data.gesis.org/claimskg/creative_work/b2c7b3c9-2849-52b6-9c26-e55a4573ac49,It makes no sense to require vaccinations for the previously infected.,politifact,English,False,1,,,0.0,11,en
2293,4376,39119,292,http://data.gesis.org/claimskg/creative_work/e3cc81d1-01be-518b-afbe-df27625f0dce,Aluminum is in the vaccine and will hurt the brain.,politifact,English,False,1,,,0.0,10,en
2322,4406,40112,1285,http://data.gesis.org/claimskg/creative_work/c1f5c073-5e7e-50f3-98ea-87cfa50c3dd6,Scientists are shocked to discover that weed kills corona virus,politifact,English,False,1,,,0.0,10,en
2328,4413,40174,1347,http://data.gesis.org/claimskg/creative_work/ac5f2d7f-b10b-5f7b-b638-41f7567058eb,"Since the COVID jabs were rolled out, at least 1.1 million Americans have 'died suddenly.'",politifact,English,False,1,,,0.0,15,en
2330,4415,40177,1350,http://data.gesis.org/claimskg/creative_work/8f4bef11-40bf-512e-b13a-3f32840c35ce,My wife is suffering from coronavirus and she is pregnant. The doctor said she won’t survive it.,politifact,English,False,1,,,0.0,17,en
2360,4446,13542,2194,http://data.gesis.org/claimskg/creative_work/ee7fe830-e4cd-51fb-8ac0-4a06f30423ec,These ten tips help prevent coronavirus,factcheck_afp,English,MIXTURE,2,,,0.0,6,en
2379,4465,39790,963,http://data.gesis.org/claimskg/creative_work/ed55c058-4e6a-5afd-9a31-974c0a8b6099,Businesses aren't allowed to ask customers if they’ve been vaccinated because there are HIPPA laws.,politifact,English,False,1,,,0.0,15,en
2391,4477,39701,874,http://data.gesis.org/claimskg/creative_work/0d4d0421-fa48-5b8c-8709-352fbd614454,"Many people every year, sometimes over 100,000, and despite the vaccine, die from the flu ... we are learning to live with Covid, in most populations far less lethal.",politifact,English,False,1,,,0.0,29,en
2424,4511,39993,1166,http://data.gesis.org/claimskg/creative_work/49098d5b-4b33-5988-9b08-2a661284d7c7,They’re unable to administer vaccines if the lockdown ends because the emergency ends with it.,politifact,English,False,1,,,0.0,15,en
2435,4523,39951,1124,http://data.gesis.org/claimskg/creative_work/40dc513d-513e-541d-948d-317039130e74,Schumer and Pelosi sneak funding into COVID bill.,politifact,English,False,1,,,0.0,8,en
2441,4531,22234,689,http://data.gesis.org/claimskg/creative_work/beaf2305-0858-575b-9323-5b76b1cf1096,"There are 430,000 more people in employment than before the pandemic began.",fullfact,English,FALSE,1,,,0.0,12,en
2442,4532,26753,5208,http://data.gesis.org/claimskg/creative_work/96fdba68-17f6-5427-b428-09258960cd96,There were no new daily Covid-19 cases reported in several UK nations and regions on April 29.,fullfact,English,FALSE,1,,,0.0,17,en
2450,4540,26758,5213,http://data.gesis.org/claimskg/creative_work/5e1db449-a4a1-5068-95e2-cc1147f2d8b7,You don’t have to follow the government’s rules after being vaccinated.,fullfact,English,OTHER,-1,,,0.0,11,en
2454,4544,26741,5196,http://data.gesis.org/claimskg/creative_work/21dd3d43-061e-5560-aaae-e5a31b45b821,The Covid vaccine is an RNA vaccine. This will actually change your DNA.,fullfact,English,OTHER,-1,,,0.0,13,en
2464,4554,26795,5250,http://data.gesis.org/claimskg/creative_work/1ddccf03-3da7-518b-a5d9-2e72227e826b,"A scam is asking people to input the personal details, including bank details, to receive Covid-19 Relieve.",fullfact,English,TRUE,3,,,0.0,17,en
2467,4557,22227,682,http://data.gesis.org/claimskg/creative_work/3743c23e-8fef-53b6-9979-710079116e91,A vaccine for coronavirus was made in 2001.,fullfact,English,OTHER,-1,,,0.0,8,en
2469,4559,26774,5229,http://data.gesis.org/claimskg/creative_work/b4d1d399-5f28-52f3-b543-30fb8ff7c415,This text message shows the government is monitoring people leaving the house during coronavirus lockdown.,fullfact,English,OTHER,-1,,,0.0,15,en
2473,4563,22211,666,http://data.gesis.org/claimskg/creative_work/414aab46-67c4-5dd0-8b82-74d9e2f53ebd,Mandatory vaccine certificates are being introduced.,fullfact,English,OTHER,-1,,,0.0,6,en
2487,4577,22392,847,http://data.gesis.org/claimskg/creative_work/88ade53a-6f82-5fc2-b760-06129cb0c0a4,"The ONS has admitted only 6,183 people died of Covid-19.",fullfact,English,FALSE,1,,,0.0,10,en
2492,4582,22384,839,http://data.gesis.org/claimskg/creative_work/5b380b71-405b-5d03-8d2a-412c0589ddf8,ONS data shows huge falls in non-Covid causes of death in December 2020.,fullfact,English,FALSE,1,,,0.0,13,en
2496,4586,26691,5146,http://data.gesis.org/claimskg/creative_work/32bc8429-e1c3-5203-8343-eb7315da6bf2,Drinking lots of water will eliminate the new coronavirus from your throat.,fullfact,English,FALSE,1,,,0.0,12,en
2502,4592,22290,745,http://data.gesis.org/claimskg/creative_work/f7a61a95-8e17-5223-adae-b180ff6f3b5e,"Professor Dr Tasuku Honjo, caused a sensation today in the media by saying that the corona virus is not natural.",fullfact,English,FALSE,1,,,0.0,20,en
2504,4594,26716,5171,http://data.gesis.org/claimskg/creative_work/423a4e13-592e-5c73-9b04-edc679bc50c5,The public won’t be able to claim compensation if unlicensed vaccines damage our health.,fullfact,English,OTHER,-1,,,0.0,14,en
2507,4597,26720,5175,http://data.gesis.org/claimskg/creative_work/2f12d08d-40a1-544a-861d-69a0c51ce4f5,"125,000 care home staff have been tested for Covid-19.",fullfact,English,OTHER,-1,,,0.0,9,en
2511,4601,22330,785,http://data.gesis.org/claimskg/creative_work/50199fec-6f16-55b8-8c07-e7574473b687,The UK government now admits that vaccines have damaged the natural immune system of those who have been double-vaccinated.,fullfact,English,FALSE,1,,,0.0,19,en
2513,4603,22321,776,http://data.gesis.org/claimskg/creative_work/6f31f223-5c5b-5479-827c-d56b41131f93,The unvaccinated aren’t dying.,fullfact,English,OTHER,-1,,,0.0,4,en
2518,4608,22182,637,http://data.gesis.org/claimskg/creative_work/53a6d122-2050-554a-bd27-84c212ad5c21,79.7% of contacts of people who test positive for Covid-19 are reached.,fullfact,English,FALSE,1,,,0.0,12,en
2519,4609,22034,489,http://data.gesis.org/claimskg/creative_work/d0cdef7f-7211-5f61-bcaa-b2b0f6e22844,Coronavirus killed 9 people out of 66.6 million yesterday.,fullfact,English,OTHER,-1,,,0.0,9,en
2524,4614,22043,498,http://data.gesis.org/claimskg/creative_work/2373bda7-aa13-5576-8d36-bbee66702a7a,The government hasn’t gone after £11.8 billion lost to fraud and undelivered contracts during the pandemic.,fullfact,English,OTHER,-1,,,0.0,16,en
2529,4619,26951,5406,http://data.gesis.org/claimskg/creative_work/9c7dd9d2-2b5c-5c3f-90da-721b9649d14b,Scientists believe that coronavirus may have come from bats in a Chinese research facility.,fullfact,English,OTHER,-1,,,0.0,14,en
2561,4651,26923,5378,http://data.gesis.org/claimskg/creative_work/51b33557-1f28-5d6d-aac1-ff6881b7976a,Daily Covid-19 deaths dropped to just seven on Saturday 10 April 2021.,fullfact,English,OTHER,-1,,,0.0,12,en
2573,4663,22132,587,http://data.gesis.org/claimskg/creative_work/d0fa17d9-50f4-54bd-ba36-a6cdb90563fb,Five helicopters are going to spray the air with disinfectant overnight in order to combat the new coronavirus,fullfact,English,FALSE,1,,,0.0,18,en
2579,4669,26810,5265,http://data.gesis.org/claimskg/creative_work/0ecc827c-2a54-5a68-bf7e-e7cc20ae18fe,Covid-19 vaccines offer no protection against transmission of or infection from the virus.,fullfact,English,OTHER,-1,,,0.0,13,en
2590,4680,26894,5349,http://data.gesis.org/claimskg/creative_work/13bdd6ef-99b6-564c-bce3-f413dc4e883a,There were more suicide deaths than coronavirus deaths in the last two months.,fullfact,English,FALSE,1,,,0.0,13,en
2593,4683,22082,537,http://data.gesis.org/claimskg/creative_work/b1b6e5a4-8686-5d7d-b1b8-333bb33c1c60,A quarter of Covid-19 deaths were not caused by the virus.,fullfact,English,TRUE,3,,,0.0,11,en
2601,4691,22120,575,http://data.gesis.org/claimskg/creative_work/bfc23ae2-c9b5-583b-b45a-7b87f2b5fe3b,A post suggests video footage showing a camera crew filming people in hazmat suits is evidence the pandemic is staged by the media.,fullfact,English,OTHER,-1,,,0.0,23,en
2609,4699,26612,5067,http://data.gesis.org/claimskg/creative_work/d3536dd3-1196-553d-999a-f779a2dc1f87,A coronavirus vaccine for cows shows that the virus behind the current outbreak is not new.,fullfact,English,OTHER,-1,,,0.0,16,en
2615,4706,26314,4769,http://data.gesis.org/claimskg/creative_work/bfb79bd0-cbc1-5186-8cb4-d9ca204b2603,The UK and US have exported no vaccines.,fullfact,English,OTHER,-1,,,0.0,8,en
2626,4717,22711,1166,http://data.gesis.org/claimskg/creative_work/320d3840-6bf9-5515-9a29-869edad240c5,"As part of the Coronavirus Act, children can be detained for 14 days without their parents’ consent, and their parents don’t have to be informed, only a teacher, according to a letter from the Children’s Commissioner.",fullfact,English,MIXTURE,2,,,0.0,36,en
2630,4721,22702,1157,http://data.gesis.org/claimskg/creative_work/a3ddb8e0-501c-5033-a5d6-57327ed03b43,Pets carry no threat and do not carry the new coronavirus.,fullfact,English,TRUE,3,,,0.0,11,en
2636,4727,26377,4832,http://data.gesis.org/claimskg/creative_work/8b4797ba-2899-5388-9c37-3c8525ba77e4,There are more people in work than there were before the pandemic.,fullfact,English,FALSE,1,,,0.0,12,en
2637,4728,22630,1085,http://data.gesis.org/claimskg/creative_work/3326940d-6c2b-54a0-b338-7f980714e877,Data from 145 countries shows that deployment of Covid-19 vaccines causes an increase in Covid-19 cases and deaths.,fullfact,English,OTHER,-1,,,0.0,18,en
